1513285376885146880;4623508663244554410;26
1513285376885146880;4650530261008777386;26
1513285376885149952;4623508663244554410;24
1513285376885149952;4650530261008777386;24
1513285376886719744;4623508663242981546;26
1513285376886719744;4650530261007204522;26
1513285376892998912;4623508663236690090;22
1513285376892998912;4650530261000913066;22
1513285385407452416;4623508654655144106;22
1513285385407452416;4650530252419367082;20
1513285385457784064;4623508654655144106;24
1513285385457784064;4650530252419367082;24
1513285479947195648;4623508560165732522;28
1513285479947195648;4650530157929955498;28
1513285479963837704;4623508560165863586;26
1513285479963837704;4650530157930086562;26
1513285479963837728;4623508560165863562;24
1513285479963837728;4650530157930086538;24
1513285479963840770;4623508560165863592;24
1513285479963840770;4650530157930086568;24
1513285479963840776;4623508560165863586;24
1513285479963840776;4650530157930086562;24
1513285479963841538;4623508560165863592;24
1513285479963841538;4650530157930086568;24
1513285479963971840;4623508560165732522;26
1513285479963971840;4650530157929955498;26
1513285479963972608;4623508560165732522;28
1513285479963972608;4650530157929955498;30
1513285479964361984;4623508560165339306;28
1513285479964361984;4650530157929562282;28
1513285479964365056;4623508560165339306;26
1513285479964365056;4650530157929562282;26
1513285479965934848;4623508560163766442;28
1513285479965934848;4650530157927989418;28
1513285479972214016;4623508560157474986;24
1513285479972214016;4650530157921697962;24
1513285488486667520;4623508551575929002;26
1513285488486667520;4650530149340151978;26
1513285488536999168;4623508551575929002;28
1513285488536999168;4650530149340151978;28
1513285514256471296;4623508525806125226;22
1513285514256471296;4650530123570348202;22
1513297480102466816;4623508654655144106;24
1513297480102466816;4650530252419367082;24
1513298545187378432;4623508689014751402;24
1513298545187378432;4650530286778974378;24
1513298545187771648;4623508689014358186;24
1513298545187771648;4650530286778581162;24
1513298545237710080;4623508689014751402;26
1513298545237710080;4650530286778974378;24
1513298545254352136;4623508689014882466;24
1513298545254352136;4650530286779105442;22
1513298545254352160;4623508689014882442;24
1513298545254352160;4650530286779105418;24
1513298545254355202;4623508689014882472;24
1513298545254355202;4650530286779105448;24
1513298545254355208;4623508689014882466;24
1513298545254355208;4650530286779105442;24
1513298545254355970;4623508689014882472;24
1513298545254355970;4650530286779105448;24
1513298545254356224;4621256889201197226;20
1513298545254356224;4648278486965420202;20
1513298545254486272;4623508689014751402;28
1513298545254486272;4650530286778974378;28
1513298545254487040;4623508689014751402;30
1513298545254487040;4650530286778974378;28
1513298545254876416;4623508689014358186;26
1513298545254876416;4650530286778581162;24
1513298545254879488;4623508689014358186;28
1513298545254879488;4650530286778581162;26
1513298545256449280;4623508689012785322;28
1513298545256449280;4650530286777008298;26
1513298545262728448;4623508689006493866;24
1513298545262728448;4650530286770716842;24
1513298570957182208;4623508663244947626;24
1513298570957182208;4650530261009170602;24
1513298570957575424;4623508663244554410;22
1513298570957575424;4650530261008777386;22
1513298571007513856;4623508663244947626;26
1513298571007513856;4650530261009170602;26
1513298571024155912;4623508663245078690;22
1513298571024155912;4650530261009301666;22
1513298571024155936;4623508663245078666;22
1513298571024155936;4650530261009301642;22
1513298571024158978;4623508663245078696;20
1513298571024158978;4650530261009301672;20
1513298571024158984;4623508663245078690;20
1513298571024158984;4650530261009301666;20
1513298571024159746;4623508663245078696;20
1513298571024159746;4650530261009301672;20
1513298571024290048;4623508663244947626;24
1513298571024290048;4650530261009170602;24
1513298571024290816;4623508663244947626;28
1513298571024290816;4650530261009170602;28
1513298571024680192;4623508663244554410;24
1513298571024680192;4650530261008777386;24
1513298571024683264;4623508663244554410;24
1513298571024683264;4650530261008777386;24
1513298571026253056;4623508663242981546;26
1513298571026253056;4650530261007204522;24
1513298571032532224;4623508663236690090;22
1513298571032532224;4650530261000913066;22
1513298579546985728;4623508654655144106;22
1513298579546985728;4650530252419367082;20
1513298579597317376;4623508654655144106;24
1513298579597317376;4650530252419367082;24
1513298682424874240;4623508551575929002;24
1513298682424874240;4650530149340151978;24
1513298708194678016;4623508525806125226;24
1513298708194678016;4650530123570348202;24
1513301843722261760;4623508689014751402;26
1513301843722261760;4650530286778974378;24
1513301843722654976;4623508689014358186;26
1513301843722654976;4650530286778581162;26
1513301843772593408;4623508689014751402;26
1513301843772593408;4650530286778974378;26
1513301843789235464;4623508689014882466;26
1513301843789235464;4650530286779105442;24
1513301843789235488;4623508689014882442;24
1513301843789235488;4650530286779105418;24
1513301843789238530;4623508689014882472;24
1513301843789238530;4650530286779105448;24
1513301843789238536;4623508689014882466;26
1513301843789238536;4650530286779105442;24
1513301843789239298;4623508689014882472;24
1513301843789239298;4650530286779105448;24
1513301843789239552;38844268351717546;24
1513301843789369600;4623508689014751402;30
1513301843789369600;4650530286778974378;28
1513301843789370368;4623508689014751402;30
1513301843789370368;4650530286778974378;30
1513301843789759744;4623508689014358186;28
1513301843789759744;4650530286778581162;26
1513301843789762816;4623508689014358186;28
1513301843789762816;4650530286778581162;28
1513301843791332608;4623508689012785322;28
1513301843791332608;4650530286777008298;28
1513301843797611776;4623508689006493866;26
1513301843797611776;4650530286770716842;26
1513301878081869056;4623508654655144106;24
1513301878081869056;4650530252419367082;24
1513301980959757568;4623508551575929002;28
1513301980959757568;4650530149340151978;26
1513302933639287042;4623508697602719912;22
1513302933639287042;4650530295366942888;22
1513302933639287048;4623508697602719906;24
1513302933639287048;4650530295366942882;24
1513302933639287810;4623508697602719912;24
1513302933639287810;4650530295366942888;24
1513302933639418112;4623508697602588842;24
1513302933639418112;4650530295366811818;24
1513302933639418880;4623508697602588842;30
1513302933639418880;4650530295366811818;28
1513302933639808256;4623508697602195626;28
1513302933639808256;4650530295366418602;28
1513302933639811328;4623508697602195626;24
1513302933639811328;4650530295366418602;24
1513302933645578498;4623508697596428456;20
1513302933645578498;4650530295360651432;20
1513302933645578504;4623508697596428450;20
1513302933645578504;4650530295360651426;20
1513302933645579266;4623508697596428456;22
1513302933645579266;4650530295360651432;20
1513302933645709568;4623508697596297386;24
1513302933645709568;4650530295360520362;24
1513302933645710336;4623508697596297386;26
1513302933645710336;4650530295360520362;26
1513302933646099712;4623508697595904170;26
1513302933646099712;4650530295360127146;24
1513302933646102784;4623508697595904170;22
1513302933646102784;4650530295360127146;22
1513302933647672576;4623508697594331306;26
1513302933647672576;4650530295358554282;24
1513302934376043776;4623508697604161706;24
1513302934376043776;4650530295368384682;24
1513302934377616640;4623508697602588842;26
1513302934377616640;4650530295366811818;26
1513302934378009856;4623508697602195626;24
1513302934378009856;4650530295366418602;24
1513302934426375424;4623508697604161706;30
1513302934426375424;4650530295368384682;28
1513302934427948288;4623508697602588842;28
1513302934427948288;4650530295366811818;28
1513302934443017480;4623508697604292770;20
1513302934443017480;4650530295368515746;20
1513302934443017504;4623508697604292746;22
1513302934443017504;4650530295368515722;22
1513302934443020546;4623508697604292776;20
1513302934443020546;4650530295368515752;20
1513302934443020552;4623508697604292770;20
1513302934443020552;4650530295368515746;20
1513302934443021314;4623508697604292776;24
1513302934443021314;4650530295368515752;24
1513302934443021568;4623508560165339306;24
1513302934443021568;4650530157929562282;22
1513302934443151616;4623508697604161706;24
1513302934443151616;4650530295368384682;24
1513302934443152384;4623508697604161706;30
1513302934443152384;4650530295368384682;28
1513302934444590344;4623508697602719906;24
1513302934444590344;4650530295366942882;24
1513302934444590368;4623508697602719882;24
1513302934444590368;4650530295366942858;24
1513302934444593410;4623508697602719912;20
1513302934444593410;4650530295366942888;20
1513302934444593416;4623508697602719906;22
1513302934444593416;4650530295366942882;22
1513302934444594178;4623508697602719912;20
1513302934444594178;4650530295366942888;20
1513302934444724480;4623508697602588842;24
1513302934444724480;4650530295366811818;24
1513302934444725248;4623508697602588842;28
1513302934444725248;4650530295366811818;28
1513302934445114624;4623508697602195626;26
1513302934445114624;4650530295366418602;24
1513302934445117696;4623508697602195626;24
1513302934445117696;4650530295366418602;24
1513302934451393792;4623508697595904170;24
1513302934451393792;4650530295360127146;24
1513302934452966656;4623508697594331306;24
1513302934452966656;4650530295358554282;24
1513302934627702016;4623508697604161706;28
1513302934627702016;4650530295368384682;26
1513302934643950856;4623508697604685986;24
1513302934643950856;4650530295368908962;24
1513302934643950880;4623508697604685962;22
1513302934643950880;4650530295368908938;22
1513302934643953922;4623508697604685992;24
1513302934643953922;4650530295368908968;24
1513302934643953928;4623508697604685986;24
1513302934643953928;4650530295368908962;22
1513302934643954690;4623508697604685992;24
1513302934643954690;4650530295368908968;24
1513302934643954944;38844276941521066;22
1513302934643954944;4623508663244947626;26
1513302934643954944;4650530261009170602;24
1513302934644344072;4623508697604292770;22
1513302934644344072;4650530295368515746;22
1513302934644344096;4623508697604292746;22
1513302934644344096;4650530295368515722;22
1513302934644347138;4623508697604292776;22
1513302934644347138;4650530295368515752;22
1513302934644347144;4623508697604292770;22
1513302934644347144;4650530295368515746;20
1513302934644347906;4623508697604292776;26
1513302934644347906;4650530295368515752;24
1513302934644348160;38844276941127850;22
1513302934644348160;4623508689014358186;24
1513302934644348160;4650530286778581162;24
1513302934644475136;4623508697604161706;26
1513302934644475136;4650530295368384682;26
1513302934644478208;4623508697604161706;26
1513302934644478208;4650530295368384682;24
1513302934644478976;4623508697604161706;28
1513302934644478976;4650530295368384682;28
1513302934646048000;4623508697602588842;28
1513302934646048000;4650530295366811818;26
1513302934646441216;4623508697602195626;26
1513302934646441216;4650530295366418602;24
1513302934652327168;4623508697596297386;24
1513302934652327168;4650530295360520362;24
1513302934652720384;4623508697595904170;24
1513302934652720384;4650530295360127146;24
1513302934694282504;4623508697604685986;26
1513302934694282504;4650530295368908962;26
1513302934694282528;4623508697604685962;26
1513302934694282528;4650530295368908938;26
1513302934694285570;4623508697604685992;24
1513302934694285570;4650530295368908968;24
1513302934694285576;4623508697604685986;24
1513302934694285576;4650530295368908962;24
1513302934694286338;4623508697604685992;24
1513302934694286338;4650530295368908968;24
1513302934694286592;38844276941521066;26
1513302934694806784;4623508697604161706;30
1513302934694806784;4650530295368384682;28
1513302934694809856;4623508697604161706;28
1513302934694809856;4650530295368384682;26
1513302934696379648;4623508697602588842;30
1513302934696379648;4650530295366811818;28
1513302934702658816;4623508697596297386;26
1513302934702658816;4650530295360520362;26
1513302934710912296;4623508697604817026;20
1513302934710912296;4650530295369040002;20
1513302934710912392;4623508697604816930;20
1513302934710912392;4650530295369039906;20
1513302934710912416;4623508697604816906;18
1513302934710912416;4650530295369039882;18
1513302934710915362;4623508697604817032;24
1513302934710915362;4650530295369040008;22
1513302934710915368;4623508697604817026;22
1513302934710915368;4650530295369040002;22
1513302934710915458;4623508697604816936;20
1513302934710915458;4650530295369039912;20
1513302934710915464;4623508697604816930;20
1513302934710915464;4650530295369039906;20
1513302934710916130;4623508697604817032;24
1513302934710916130;4650530295369040008;24
1513302934710916226;4623508697604816936;20
1513302934710916226;4650530295369039912;20
1513302934710916384;4623508697596428426;22
1513302934710916384;4650530295360651402;22
1513302934710927626;4623508697604817056;24
1513302934710927626;4650530295369040032;24
1513302934710927650;4623508697604817032;22
1513302934710927650;4650530295369040008;22
1513302934710927656;4623508697604817026;24
1513302934710927656;4650530295369040002;24
1513302934710928394;4623508697604817056;24
1513302934710928394;4650530295369040032;24
1513302934710928418;4623508697604817032;24
1513302934710928418;4650530295369040008;22
1513302934710928648;38844276941652130;22
1513302934710928648;4623508697602719906;20
1513302934710928648;4650530295366942882;20
1513302934710928672;38844276941652106;22
1513302934710928672;4623508697604292746;22
1513302934710928672;4650530295368515722;22
1513302934710931466;4623508697604817056;20
1513302934710931466;4650530295369040032;20
1513302934710931714;38844276941652136;20
1513302934710931714;4623508697604292776;20
1513302934710931714;4650530295368515752;20
1513302934710931720;38844276941652130;20
1513302934710931720;4623508697604685986;20
1513302934710931720;4650530295368908962;20
1513302934710932482;38844276941652136;20
1513302934710932736;4623508689014882474;20
1513302934710932736;4623508697604685994;16
1513302934710932736;4623508697604817064;20
1513302934710932736;4650530286779105450;20
1513302934710932736;4650530295368908970;16
1513302934710932736;4650530295369040040;20
1513302934711046432;4623508697604685962;26
1513302934711046432;4650530295368908938;24
1513302934711046528;4623508697604685866;24
1513302934711046528;4650530295368908842;24
1513302934711047200;4623508697604685962;28
1513302934711047200;4650530295368908938;28
1513302934711047296;4623508697604685866;28
1513302934711047296;4650530295368908842;28
1513302934711058696;4623508697604685986;26
1513302934711058696;4650530295368908962;26
1513302934711058720;4623508697604685962;26
1513302934711058720;4650530295368908938;24
1513302934711059464;4623508697604685986;28
1513302934711059464;4650530295368908962;28
1513302934711059488;4623508697604685962;28
1513302934711059488;4650530295368908938;28
1513302934711062530;4623508697604685992;24
1513302934711062530;4650530295368908968;24
1513302934711062536;4623508697604685986;26
1513302934711062536;4650530295368908962;24
1513302934711062784;38844276941521066;24
1513302934711062784;4623508697604685986;26
1513302934711062784;4650530295368908962;26
1513302934711063552;38844276941521066;28
1513302934711436576;4623508697604292746;24
1513302934711436576;4650530295368515722;24
1513302934711436672;4623508697604292650;24
1513302934711436672;4650530295368515626;24
1513302934711439648;4623508697604292746;24
1513302934711439648;4650530295368515722;24
1513302934711439744;4623508697604292650;24
1513302934711439744;4650530295368515626;24
1513302934711451906;4623508697604292776;24
1513302934711451906;4650530295368515752;22
1513302934711451912;4623508697604292770;22
1513302934711451912;4650530295368515746;22
1513302934711451936;4623508697604292746;22
1513302934711451936;4650530295368515722;22
1513302934711452674;4623508697604292776;24
1513302934711452674;4650530295368515752;24
1513302934711452928;38844276941127850;24
1513302934711452928;4623508697604292746;24
1513302934711452928;4650530295368515722;24
1513302934711455746;4623508697604292776;24
1513302934711455746;4650530295368515752;24
1513302934711456000;38844276941127850;22
1513302934711456000;4623508697604292776;24
1513302934711456000;4650530295368515752;24
1513302934711582976;4623508697604161706;26
1513302934711582976;4650530295368384682;26
1513302934711583744;4623508697604161706;30
1513302934711583744;4650530295368384682;30
1513302934711586816;4623508697604161706;30
1513302934711586816;4650530295368384682;28
1513302934713009416;4623508697602719906;26
1513302934713009416;4650530295366942882;26
1513302934713009440;4623508697602719882;24
1513302934713009440;4650530295366942858;24
1513302934713009536;4623508697602719786;24
1513302934713009536;4650530295366942762;22
1513302934713012482;4623508697602719912;24
1513302934713012482;4650530295366942888;24
1513302934713012488;4623508697602719906;26
1513302934713012488;4650530295366942882;24
1513302934713013250;4623508697602719912;28
1513302934713013250;4650530295366942888;24
1513302934713024770;4623508697602719912;26
1513302934713024770;4650530295366942888;24
1513302934713024776;4623508697602719906;28
1513302934713024776;4650530295366942882;26
1513302934713025538;4623508697602719912;24
1513302934713025538;4650530295366942888;24
1513302934713025792;38844276939554986;24
1513302934713025792;4623508697602719906;28
1513302934713025792;4650530295366942882;26
1513302934713143552;4623508697602588842;28
1513302934713143552;4650530295366811818;28
1513302934713144320;4623508697602588842;32
1513302934713144320;4650530295366811818;32
1513302934713155840;4623508697602588842;30
1513302934713155840;4650530295366811818;30
1513302934713156608;4623508697602588842;30
1513302934713156608;4650530295366811818;30
1513302934713533696;4623508697602195626;28
1513302934713533696;4650530295366418602;28
1513302934713536768;4623508697602195626;28
1513302934713536768;4650530295366418602;28
1513302934713549056;4623508697602195626;26
1513302934713549056;4650530295366418602;26
1513302934719300872;4623508697596428450;24
1513302934719300872;4650530295360651426;24
1513302934719300896;4623508697596428426;22
1513302934719300896;4650530295360651402;20
1513302934719303938;4623508697596428456;20
1513302934719303938;4650530295360651432;20
1513302934719303944;4623508697596428450;20
1513302934719303944;4650530295360651426;20
1513302934719304706;4623508697596428456;24
1513302934719304706;4650530295360651432;24
1513302934719304960;38844276933263530;20
1513302934719435008;4623508697596297386;24
1513302934719435008;4650530295360520362;24
1513302934719435776;4623508697596297386;28
1513302934719435776;4650530295360520362;28
1513302934719825152;4623508697595904170;28
1513302934719825152;4650530295360127146;28
1513302934719828224;4623508697595904170;24
1513302934719828224;4650530295360127146;24
1513302934721398016;4623508697594331306;24
1513302934721398016;4650530295358554282;24
1513302942965847296;4623508689014358186;24
1513302942965847296;4650530286778581162;24
1513302942967420160;4623508689012785322;24
1513302942967420160;4650530286777008298;24
1513302943016178944;4623508689014358186;28
1513302943016178944;4650530286778581162;26
1513302943017751808;4623508689012785322;24
1513302943017751808;4650530286777008298;24
1513302943217112320;4623508689014751402;24
1513302943217112320;4650530286778974378;24
1513302943217505536;4623508689014358186;26
1513302943217505536;4650530286778581162;26
1513302943233754376;4623508689014882466;24
1513302943233754376;4650530286779105442;22
1513302943233754400;4623508689014882442;22
1513302943233754400;4650530286779105418;22
1513302943233757442;4623508689014882472;24
1513302943233757442;4650530286779105448;24
1513302943233757448;4623508689014882466;24
1513302943233757448;4650530286779105442;24
1513302943233758210;4623508689014882472;24
1513302943233758210;4650530286779105448;24
1513302943233758464;38844268351717546;20
1513302943233758464;4623508689014358186;24
1513302943233758464;4650530286778581162;24
1513302943233888512;4623508689014751402;28
1513302943233888512;4650530286778974378;28
1513302943233889280;4623508689014751402;28
1513302943233889280;4650530286778974378;28
1513302943234278656;4623508689014358186;26
1513302943234278656;4650530286778581162;26
1513302943234281728;4623508689014358186;26
1513302943234281728;4650530286778581162;26
1513302943235851520;4623508689012785322;28
1513302943235851520;4650530286777008298;26
1513302943242130688;4623508689006493866;24
1513302943242130688;4650530286770716842;24
1513302943284086024;4623508689014882466;26
1513302943284086024;4650530286779105442;24
1513302943284086048;4623508689014882442;26
1513302943284086048;4650530286779105418;24
1513302943284089090;4623508689014882472;26
1513302943284089090;4650530286779105448;26
1513302943284089096;4623508689014882466;26
1513302943284089096;4650530286779105442;24
1513302943284089858;4623508689014882472;26
1513302943284089858;4650530286779105448;28
1513302943284090112;38844268351717546;24
1513302943284220160;4623508689014751402;30
1513302943284220160;4650530286778974378;28
1513302943284220928;4623508689014751402;30
1513302943284220928;4650530286778974378;28
1513302943284610304;4623508689014358186;28
1513302943284610304;4650530286778581162;28
1513302943284613376;4623508689014358186;30
1513302943284613376;4650530286778581162;28
1513302943286183168;4623508689012785322;28
1513302943286183168;4650530286777008298;28
1513302943292462336;4623508689006493866;26
1513302943292462336;4650530286770716842;26
1513302968735257856;4623508663244947626;24
1513302968735257856;4650530261009170602;24
1513302968735651072;4623508663244554410;20
1513302968735651072;4650530261008777386;20
1513302968737223936;4623508663242981546;24
1513302968737223936;4650530261007204522;24
1513302968785589504;4623508663244947626;26
1513302968785589504;4650530261009170602;26
1513302968802231560;4623508663245078690;24
1513302968802231560;4650530261009301666;22
1513302968802231584;4623508663245078666;24
1513302968802231584;4650530261009301642;22
1513302968802234626;4623508663245078696;20
1513302968802234626;4650530261009301672;20
1513302968802234632;4623508663245078690;20
1513302968802234632;4650530261009301666;20
1513302968802235394;4623508663245078696;20
1513302968802235394;4650530261009301672;20
1513302968802365696;4623508663244947626;24
1513302968802365696;4650530261009170602;24
1513302968802366464;4623508663244947626;28
1513302968802366464;4650530261009170602;28
1513302968802755840;4623508663244554410;24
1513302968802755840;4650530261008777386;24
1513302968802758912;4623508663244554410;24
1513302968802758912;4650530261008777386;24
1513302968804328704;4623508663242981546;26
1513302968804328704;4650530261007204522;26
1513302968810607872;4623508663236690090;24
1513302968810607872;4650530261000913066;24
1513302968986916096;4623508663244947626;26
1513302968986916096;4650530261009170602;24
1513302969003558152;4623508663245078690;22
1513302969003558152;4650530261009301666;22
1513302969003558176;4623508663245078666;22
1513302969003558176;4650530261009301642;22
1513302969003561218;4623508663245078696;22
1513302969003561218;4650530261009301672;22
1513302969003561224;4623508663245078690;22
1513302969003561224;4650530261009301666;22
1513302969003561986;4623508663245078696;22
1513302969003561986;4650530261009301672;22
1513302969003562240;38844242581913770;20
1513302969003562240;4623508663244947626;18
1513302969003562240;4650530261009170602;18
1513302969003692288;4623508663244947626;26
1513302969003692288;4650530261009170602;26
1513302969003693056;4623508663244947626;26
1513302969003693056;4650530261009170602;26
1513302969004082432;4623508663244554410;24
1513302969004082432;4650530261008777386;24
1513302969004085504;4623508663244554410;24
1513302969004085504;4650530261008777386;24
1513302969005655296;4623508663242981546;26
1513302969005655296;4650530261007204522;24
1513302969011934464;4623508663236690090;24
1513302969011934464;4650530261000913066;22
1513302977325061376;4623508654655144106;24
1513302977325061376;4650530252419367082;22
1513302977375393024;4623508654655144106;24
1513302977375393024;4650530252419367082;24
1513302977576719616;4623508654655144106;24
1513302977576719616;4650530252419367082;24
1513303071076143362;4623508560165863592;22
1513303071076143362;4650530157930086568;22
1513303071076143368;4623508560165863586;24
1513303071076143368;4650530157930086562;22
1513303071076144130;4623508560165863592;24
1513303071076144130;4650530157930086568;24
1513303071076274432;4623508560165732522;24
1513303071076274432;4650530157929955498;24
1513303071076275200;4623508560165732522;30
1513303071076275200;4650530157929955498;28
1513303071076667648;4623508560165339306;24
1513303071076667648;4650530157929562282;24
1513303071814472960;4623508560165732522;26
1513303071814472960;4650530157929955498;26
1513303071814866176;4623508560165339306;26
1513303071814866176;4650530157929562282;26
1513303071864804608;4623508560165732522;28
1513303071864804608;4650530157929955498;28
1513303071881446664;4623508560165863586;24
1513303071881446664;4650530157930086562;24
1513303071881446688;4623508560165863562;26
1513303071881446688;4650530157930086538;24
1513303071881449730;4623508560165863592;20
1513303071881449730;4650530157930086568;20
1513303071881449736;4623508560165863586;20
1513303071881449736;4650530157930086562;20
1513303071881450498;4623508560165863592;20
1513303071881450498;4650530157930086568;20
1513303071881450752;38844139502698666;22
1513303071881580800;4623508560165732522;24
1513303071881580800;4650530157929955498;24
1513303071881581568;4623508560165732522;28
1513303071881581568;4650530157929955498;28
1513303071881970944;4623508560165339306;26
1513303071881970944;4650530157929562282;28
1513303071881974016;4623508560165339306;24
1513303071881974016;4650530157929562282;24
1513303071883543808;4623508560163766442;28
1513303071883543808;4650530157927989418;28
1513303071889822976;4623508560157474986;24
1513303071889822976;4650530157921697962;24
1513303080404276480;4623508551575929002;26
1513303080404276480;4650530149340151978;28
1513303080454608128;4623508551575929002;26
1513303080454608128;4650530149340151978;28
1513303106174080256;4623508525806125226;24
1513303106174080256;4650530123570348202;24
1513303483393000736;4623508147849003146;22
1513303483393000736;4650529745613226122;22
1513303483393003778;4623508147849003176;22
1513303483393003778;4650529745613226152;20
1513303483393003784;4623508147849003170;22
1513303483393003784;4650529745613226146;20
1513303483393004546;4623508147849003176;22
1513303483393004546;4650529745613226152;20
1513303483393134848;4623508147848872106;24
1513303483393134848;4650529745613095082;24
1513303483393135616;4623508147848872106;28
1513303483393135616;4650529745613095082;26
1513303483393524992;4623508147848478890;24
1513303483393524992;4650529745612701866;24
1513303483393528064;4623508147848478890;22
